Suburb,Address,Rooms,Propertycount,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Type
266,11894,2,13240.0,365000.0,4,211,736511,5.0,142,2.0,1.0,1.0,881.0,49.0,1993.0,26,-37.86476,144.97826,5,1
266,9069,2,13240.0,460000.0,3,117,736511,5.0,142,2.0,1.0,1.0,0.0,106.33333333333334,1991.5,26,-37.85709,144.9873,5,1
281,4363,3,7955.0,542000.0,1,196,736511,15.3,59,3.0,2.0,2.0,213.0,285.0,2000.6666666666667,30,-37.677479999999996,145.01791,2,1
308,10810,2,2940.0,390000.0,1,196,736511,25.5,175,2.0,1.0,1.0,197.0,305.065,1976.6666666666667,30,-37.61401,145.03301000000005,2,1
1,10087,2,1543.0,507000.0,1,16,736483,7.5,30,2.0,1.0,1.0,0.0,80.0,1960.0,21,-37.75571,144.90366,6,1
2,6638,3,3464.0,850000.0,1,16,736483,10.4,32,3.0,2.0,1.0,307.0,119.14285714285714,1920.0,21,-37.72649000000001,144.88488999999996,6,1
7,4488,2,5301.0,540000.0,3,260,736483,11.0,10,2.0,1.0,1.0,132.0,170.5,1980.0,10,-37.86444,144.82304,6,1
11,8866,2,4836.0,700500.0,1,260,736483,6.3,108,2.0,1.0,1.0,0.0,143.5,1933.3333333333333,27,-37.85385,145.0284,5,1
20,11055,1,2952.0,290000.0,1,106,736483,6.4,143,1.0,1.0,1.0,880.0,240.0,1954.0,26,-37.86752,144.99668,5,1
32,783,2,2866.0,767000.0,3,46,736483,17.3,153,2.0,1.0,2.0,206.0,307.0,1970.0,1,-37.97614,145.02014,5,1
40,577,2,1390.0,637000.0,1,152,736483,16.1,70,2.0,1.0,1.0,318.0,104.0,1980.0,0,-37.70688,145.11791000000005,0,1
41,4437,3,10579.0,1336000.0,1,260,736483,10.5,146,3.0,2.0,1.0,249.0,104.0,1976.6666666666667,1,-37.90597,145.00208,5,1
41,3791,2,10579.0,1400000.0,0,94,736483,10.5,146,2.0,2.0,2.0,0.0,104.0,1973.3333333333333,1,-37.90115,144.98776,5,1
41,11172,3,10579.0,897000.0,1,32,736483,10.5,146,3.0,1.0,1.0,164.0,227.0,1970.0,1,-37.92109,145.00088,5,1
47,11879,2,5533.0,570000.0,1,140,736483,4.0,45,2.0,1.0,1.0,0.0,111.66666666666667,1980.0,23,-37.7631,144.98138,2,1
55,4354,2,5678.0,700000.0,1,32,736483,10.4,93,2.0,1.0,1.0,251.0,152.0,1975.0,29,-37.84738,145.11997,5,1
60,4730,2,3265.0,850000.0,0,73,736483,8.4,94,2.0,1.0,1.0,116.0,85.0,1960.0,2,-37.82012,145.08526,5,1
63,765,3,7822.0,1275000.0,1,255,736483,10.1,125,3.0,2.0,2.0,750.0,132.0,1984.0,8,-37.90092,145.04924,5,1
63,913,2,7822.0,620000.0,0,196,736483,10.1,125,2.0,1.0,2.0,158.0,184.33333333333334,1970.0,8,-37.89267,145.05473999999995,5,1
65,2680,2,1989.0,529000.0,1,32,736483,31.2,157,2.0,1.0,1.0,199.0,84.0,1970.0,12,-38.07938,145.13227,4,1
67,4546,2,2379.0,650000.0,4,140,736483,8.7,124,2.0,2.0,1.0,0.0,99.0,2010.0,8,-37.88776,145.03364,5,1
68,10120,2,608.0,350000.0,3,82,736483,8.4,110,2.0,0.0,0.0,0.0,76.15,1985.0,8,-37.88385,145.04785,5,1
69,7024,1,6923.0,350000.0,0,260,736483,7.8,123,1.0,1.0,1.0,0.0,53.3,1960.0,8,-37.8681,145.02576000000005,5,1
69,698,2,6923.0,665000.0,1,255,736483,7.8,123,2.0,1.0,1.0,0.0,93.0,1970.0,8,-37.86827,145.02113,5,1
72,10018,2,3906.0,525000.0,0,260,736483,27.0,156,2.0,1.0,1.0,506.0,110.0,2011.0,12,-38.05304,145.1151,4,1
74,8908,2,9758.0,850000.0,1,35,736483,17.9,152,2.0,1.0,2.0,0.0,81.0,1970.0,12,-37.96021,145.05938,5,1
82,5592,2,4553.0,561000.0,1,194,736483,2.0,52,2.0,2.0,2.0,3701.0,160.64503333333334,2005.0,32,-37.80896,144.9911,2,1
94,684,2,8322.0,305000.0,3,16,736483,24.7,136,2.0,1.0,1.0,141.0,73.0,1980.0,9,-37.95431,145.20899,4,1
108,4382,2,1651.0,750000.0,0,155,736483,8.9,67,2.0,1.0,1.0,112.0,93.0,1960.0,0,-37.766890000000004,145.05206,0,1
111,11087,2,4898.0,975000.0,3,82,736483,7.2,145,2.0,1.0,1.0,1764.0,106.0,1970.0,8,-37.8879,145.01198,5,1
114,8737,2,8989.0,480000.0,1,140,736483,7.2,144,2.0,1.0,1.0,1210.0,65.0,1968.0,26,-37.8785,144.99316000000005,5,1
114,11076,2,8989.0,696750.0,1,46,736483,7.2,144,2.0,1.0,1.0,0.0,83.0,1930.0,26,-37.88094,144.99471,5,1
114,1391,1,8989.0,420000.0,4,46,736483,7.2,144,1.0,1.0,1.0,1192.0,45.0,2009.0,26,-37.88306,144.9841,5,1
114,7191,2,8989.0,695500.0,3,46,736483,7.2,144,2.0,1.0,1.0,887.0,76.0,1973.0,26,-37.88349,144.98699,5,1
118,352,2,9264.0,762000.0,1,28,736483,7.5,30,2.0,1.0,1.0,195.0,147.0,2013.0,21,-37.74125,144.89502,6,1
118,253,3,9264.0,786000.0,1,155,736483,7.5,30,3.0,2.0,1.0,138.0,186.0,1982.0,21,-37.75284,144.90975,6,1
127,1125,2,7570.0,270000.0,0,31,736483,5.1,5,2.0,1.0,1.0,0.0,228.75,1906.0,16,-37.78895,144.89014,6,1
127,199,3,7570.0,605000.0,1,204,736483,5.1,5,3.0,1.0,2.0,4096.0,243.375,1924.0,16,-37.8021,144.9075,6,1
128,9241,3,4385.0,764000.0,1,140,736483,15.4,98,3.0,2.0,1.0,258.0,258.0,1942.0,29,-37.83592,145.16818999999995,0,1
137,890,2,15321.0,1100000.0,1,196,736483,16.7,115,2.0,1.0,1.0,258.0,106.0,1980.0,20,-37.88245,145.15982,0,1
147,6989,3,11308.0,690000.0,1,178,736483,5.3,90,3.0,1.0,1.0,1396.0,95.88,1965.0,2,-37.81415,145.03082,5,1
147,12647,2,11308.0,1022000.0,1,106,736483,5.3,90,2.0,1.0,1.0,2267.0,104.0,1930.0,2,-37.82193,145.01748999999995,5,1
147,2754,1,11308.0,560000.0,1,111,736483,5.3,90,1.0,1.0,1.0,0.0,47.0,1970.0,2,-37.82694,145.03094,5,1
147,4096,3,11308.0,970000.0,1,135,736483,5.3,90,3.0,2.0,2.0,0.0,59.333333333333336,1964.0,2,-37.83,145.04186,5,1
147,11044,2,11308.0,805000.0,1,106,736483,5.3,90,2.0,1.0,1.0,0.0,84.0,1965.0,2,-37.82258,145.0193,5,1
160,11128,3,5549.0,910000.0,1,146,736483,7.8,63,3.0,2.0,1.0,0.0,145.0,2006.0,0,-37.75822,145.05056000000005,0,1
161,4632,2,1554.0,535000.0,1,155,736483,7.8,63,2.0,1.0,1.0,0.0,216.0,1945.0,0,-37.77127,145.0499,0,1
170,7066,2,10331.0,630000.0,1,126,736483,5.4,76,2.0,1.0,1.0,1037.0,107.35,1960.0,2,-37.80897,145.04758999999999,5,1
170,618,1,10331.0,515000.0,1,135,736483,5.4,76,1.0,1.0,1.0,0.0,62.0,1900.0,2,-37.80468,145.03614,5,1
170,7101,2,10331.0,672000.0,1,155,736483,5.4,76,2.0,1.0,1.0,710.0,127.0,1960.0,2,-37.8055,145.03799999999995,5,1
184,11109,2,4675.0,592000.0,1,82,736483,5.9,109,2.0,1.0,1.0,0.0,72.9,1977.0,27,-37.86824,145.03503999999995,5,1
184,1648,1,4675.0,455000.0,1,23,736483,5.9,109,1.0,1.0,1.0,1112.0,45.4,1961.3333333333333,27,-37.86561,145.03602,5,1
186,4823,2,4918.0,585000.0,1,28,736483,4.3,23,2.0,2.0,2.0,37000.0,90.0,2004.0,16,-37.77518,144.89254,6,1
200,8872,3,3891.0,569000.0,1,155,736483,16.2,73,3.0,1.0,2.0,280.0,158.1,1987.0,0,-37.73103,145.13404,0,1
205,8732,1,3650.0,519000.0,1,227,736483,21.5,155,1.0,1.0,1.0,0.0,141.5,1970.0,12,-38.00508,145.08189,4,1
207,788,2,13366.0,720000.0,1,196,736483,14.2,114,2.0,1.0,1.0,198.0,168.0,1987.0,20,-37.87135,145.14334,0,1
207,7240,2,13366.0,572000.0,1,196,736483,14.2,114,2.0,1.0,1.0,173.0,157.0,1970.0,20,-37.87142,145.14503,0,1
209,12648,1,4442.0,330000.0,1,260,736483,10.1,125,1.0,1.0,1.0,0.0,203.0,1974.7142857142858,8,-37.891659999999995,145.06718,5,1
209,7223,2,4442.0,670000.0,0,32,736483,10.1,125,2.0,1.0,2.0,0.0,220.0,1968.142857142857,8,-37.89814000000001,145.07455,5,1
209,233,2,4442.0,602000.0,1,260,736483,10.1,125,2.0,1.0,1.0,1166.0,237.0,1961.5714285714287,8,-37.88674,145.07234,5,1
220,8858,2,2651.0,460000.0,1,28,736483,11.2,35,2.0,1.0,1.0,106.0,158.25,1940.0,23,-37.723259999999996,144.91681,2,1
222,6905,3,2547.0,740000.0,1,32,736483,12.3,127,3.0,1.0,1.0,211.0,90.0,2004.0,20,-37.899409999999996,145.11523,5,1
225,12548,1,3578.0,280000.0,3,227,736483,11.4,162,1.0,1.0,1.0,821.0,33.0,1975.0,8,-37.90296,145.04637,5,1
225,7433,2,3578.0,485000.0,3,82,736483,11.4,162,2.0,1.0,1.0,0.0,72.0,2012.0,8,-37.90335,145.03718,5,1
228,9058,3,2309.0,1770000.0,1,255,736483,1.8,40,3.0,2.0,1.0,2431.0,70.0,1999.0,18,-37.78212,144.95755,2,1
229,9119,3,7485.0,630000.0,1,28,736483,8.5,34,3.0,1.0,1.0,365.0,129.5,1999.5,23,-37.72737,144.94593,2,1
232,2080,3,8648.0,1725000.0,0,135,736483,3.5,165,3.0,2.0,2.0,0.0,189.0,2000.0,26,-37.8429,144.94487,5,1
232,5151,2,8648.0,625000.0,1,23,736483,3.5,165,2.0,1.0,1.0,6830.0,117.0,2006.6666666666667,26,-37.84432,144.94371999999996,5,1
232,9094,2,8648.0,665000.0,3,41,736483,3.5,165,2.0,2.0,1.0,1472.0,81.0,2010.0,26,-37.840959999999995,144.93791000000004,5,1
234,4895,3,14577.0,660000.0,1,155,736483,8.4,57,3.0,1.0,1.0,234.0,117.5,1995.0,6,-37.73506,145.03169,2,1
234,7088,2,14577.0,465000.0,0,155,736483,8.4,57,2.0,1.0,1.0,163.0,169.0,1950.0,6,-37.733109999999996,145.03552,2,1
237,10065,2,14949.0,575000.0,1,23,736483,2.4,89,2.0,1.0,1.0,407.0,66.0,1960.0,32,-37.82046,144.99398,2,1
239,4599,3,7785.0,766000.0,3,39,736483,19.9,101,3.0,1.0,2.0,327.0,122.5,1962.5,17,-37.80905,145.23533999999995,0,1
244,830,2,3540.0,675000.0,1,146,736483,8.9,67,2.0,1.0,1.0,247.0,147.66666666666666,1972.0,0,-37.74427,145.06293,0,1
257,7459,2,5943.0,805000.0,1,41,736483,1.9,163,2.0,2.0,2.0,0.0,90.5,2007.5,26,-37.83715,144.96716999999995,5,1
257,2099,2,5943.0,530000.0,4,85,736483,1.9,163,2.0,1.0,1.0,1646.0,52.0,2012.0,26,-37.83406,144.97131000000005,5,1
259,1293,2,14887.0,800000.0,3,2,736483,2.7,106,2.0,2.0,1.0,0.0,73.0,2014.0,27,-37.847120000000004,144.99967,5,1
259,7267,3,14887.0,805000.0,1,260,736483,2.7,106,3.0,1.0,1.0,0.0,109.0,1970.0,27,-37.83849,144.99948,5,1
259,7190,3,14887.0,2400000.0,4,106,736483,2.7,106,3.0,2.0,1.0,0.0,86.0,1940.0,18,-37.8369,144.98514,5,1
259,11885,2,14887.0,535000.0,3,82,736483,2.7,106,0.0,1.0,1.0,0.0,63.0,1970.0,27,-37.84468,145.00368,5,1
260,10346,1,8400.0,422000.0,1,132,736483,0.7,3,1.0,1.0,1.0,63.0,51.0,2010.0,18,-37.83014,144.96967,5,1
260,6197,2,8400.0,590000.0,0,132,736483,0.7,3,2.0,2.0,1.0,0.0,64.8,2009.0,18,-37.82586,144.957,5,1
266,440,2,13240.0,586500.0,1,32,736483,5.0,142,2.0,1.0,1.0,3093.0,78.6,2004.25,26,-37.86506,144.97777,5,1
266,5893,1,13240.0,451000.0,1,135,736483,5.0,142,1.0,1.0,1.0,0.0,92.4,1999.5,26,-37.85705,144.98699,5,1
273,10057,2,5457.0,740000.0,4,87,736483,10.2,95,2.0,1.0,2.0,193.0,80.0,1970.0,29,-37.83275,145.1055,5,1
282,11011,2,8870.0,493000.0,1,255,736483,7.0,56,2.0,1.0,1.0,0.0,65.0,1970.0,6,-37.75257,145.00279,2,1
283,641,1,7217.0,550000.0,0,251,736483,4.1,107,1.0,1.0,1.0,0.0,64.0,1965.0,27,-37.83732,145.01164,5,1
283,6974,3,7217.0,2000000.0,4,40,736483,4.1,107,3.0,2.0,2.0,0.0,62.666666666666664,1968.3333333333333,27,-37.84212,145.01346,5,1
283,3980,2,7217.0,751000.0,3,106,736483,4.1,107,2.0,1.0,1.0,2076.0,61.333333333333336,1971.6666666666667,27,-37.83872,145.01452,5,1
283,4864,2,7217.0,682000.0,1,260,736483,4.1,107,2.0,1.0,1.0,713.0,60.0,1975.0,27,-37.84301,145.02641,5,1
289,4814,3,4280.0,750000.0,3,161,736483,17.2,100,3.0,2.0,1.0,302.0,122.75,2013.25,29,-37.85732,145.19195,0,1
298,4829,2,16166.0,302500.0,1,31,736483,14.7,21,2.0,1.0,2.0,471.0,127.66666666666667,2001.0,31,-37.88275,144.66661000000005,6,1
299,12515,2,5058.0,480000.0,3,104,736483,6.4,6,2.0,1.0,1.0,1157.0,114.7,1932.5,16,-37.800290000000004,144.87859,6,1
300,4639,2,2230.0,792000.0,1,154,736483,3.1,2,2.0,1.0,1.0,0.0,114.2,1960.0,18,-37.80823,144.95452,2,1
0,10098,2,4019.0,480000.0,1,260,736497,3.0,53,2.0,1.0,1.0,601.0,64.0,1970.0,32,-37.80915,145.00066,2,1
0,2746,2,4019.0,750000.0,3,106,736497,3.0,53,2.0,1.0,1.0,2379.0,69.0,2013.0,32,-37.80554,144.99612,2,1
7,4330,3,5301.0,670000.0,1,222,736497,11.0,10,3.0,2.0,1.0,284.0,88.0,1988.0,10,-37.860659999999996,144.82013,6,1
11,8846,2,4836.0,595000.0,1,106,736497,6.3,108,2.0,1.0,1.0,0.0,422.5,1942.5,27,-37.860479999999995,145.01498,5,1
22,646,3,7809.0,1420000.0,0,260,736497,9.7,79,3.0,2.0,2.0,0.0,171.33333333333334,1990.0,2,-37.79673,145.06853,5,1
23,459,2,5030.0,520000.0,1,215,736497,23.2,118,2.0,1.0,1.0,418.0,76.0,1970.0,13,-37.83777,145.26345,0,1
32,11151,2,2866.0,879000.0,1,94,736497,17.3,153,2.0,1.0,1.0,0.0,88.0,1970.0,1,-37.963409999999996,145.01735,5,1
35,4315,2,4387.0,725000.0,0,255,736497,13.4,97,2.0,2.0,2.0,311.0,128.0,1976.6666666666667,29,-37.83459000000001,145.15721000000005,0,1
41,4421,2,10579.0,855000.0,0,32,736497,10.5,146,2.0,1.0,1.0,106.0,159.0475,1988.75,1,-37.89571,144.99796,5,1
41,4812,3,10579.0,1410000.0,1,160,736497,10.5,146,3.0,2.0,2.0,257.0,257.1425,1996.25,1,-37.89886,144.99462,5,1
43,6934,2,4294.0,310000.0,1,16,736497,14.0,36,2.0,1.0,1.0,171.0,90.0,2008.0,11,-37.68489,144.9212,2,1
46,11028,2,11918.0,510000.0,3,106,736497,5.2,44,2.0,1.0,0.0,0.0,64.0,2009.0,23,-37.77002,144.97154,2,1
48,10148,1,7082.0,312000.0,1,106,736497,5.2,43,1.0,1.0,1.0,406.0,40.0,1970.0,23,-37.75847,144.94226,2,1
48,11878,3,7082.0,763000.0,1,155,736497,5.2,43,3.0,1.0,1.0,138.0,133.2,1970.0,23,-37.75904,144.93388000000004,2,1
58,4047,4,8920.0,1900000.0,4,87,736497,7.7,92,4.0,2.0,4.0,336.0,202.25,1922.5,2,-37.826,145.0707,5,1
70,7197,1,5051.0,295000.0,3,82,736497,8.7,124,1.0,1.0,1.0,811.0,131.66666666666666,1991.0,8,-37.89614,145.01323,5,1
74,5121,2,9758.0,535000.0,1,163,736497,17.9,152,2.0,1.0,2.0,215.0,130.0,1980.0,12,-37.96597,145.07535,5,1
103,743,4,9028.0,885000.0,1,16,736497,12.4,83,4.0,2.0,2.0,493.0,186.25,2001.0,15,-37.78457,145.10453,0,1
104,4357,3,10999.0,850000.0,1,179,736497,14.3,84,3.0,2.0,1.0,236.0,145.0,1980.0,15,-37.789629999999995,145.16973000000004,0,1
111,2063,2,4898.0,550000.0,1,23,736497,7.2,145,2.0,1.0,1.0,1172.0,69.0,1970.0,8,-37.885329999999996,145.01049,5,1
114,413,2,8989.0,810000.0,1,260,736497,7.2,144,2.0,1.0,1.0,0.0,87.0,1935.0,26,-37.8835,144.99549,5,1
114,6938,2,8989.0,550000.0,4,66,736497,7.2,144,2.0,1.0,1.0,605.0,78.33333333333333,1970.0,26,-37.879870000000004,144.99251999999996,5,1
114,3301,2,8989.0,543000.0,1,94,736497,7.2,144,2.0,1.0,1.0,0.0,74.0,1960.0,26,-37.88042,144.9818,5,1
118,418,2,9264.0,580000.0,1,16,736497,7.5,30,2.0,1.0,1.0,921.0,84.0,1970.0,21,-37.74904,144.90668,6,1
118,4646,2,9264.0,485000.0,1,16,736497,7.5,30,2.0,1.0,1.0,1856.0,128.66666666666666,1973.5,21,-37.76,144.91439,6,1
121,496,2,2970.0,667000.0,1,155,736497,5.7,62,2.0,1.0,1.0,86.0,179.0,1999.5,6,-37.78203,145.01508,2,1
125,8019,2,6244.0,620000.0,4,155,736497,3.6,54,2.0,1.0,2.0,0.0,135.33333333333334,1910.0,32,-37.791779999999996,144.98238999999995,2,1
127,13117,1,7570.0,240000.0,2,230,736497,5.1,5,1.0,1.0,1.0,1015.0,46.0,1970.0,16,-37.78778,144.89037,6,1
127,3799,3,7570.0,855000.0,1,104,736497,5.1,5,3.0,2.0,2.0,0.0,49.5,1929.0,16,-37.804429999999996,144.90642,6,1
127,10076,1,7570.0,310000.0,0,31,736497,5.1,5,1.0,1.0,0.0,0.0,53.0,1888.0,16,-37.80376,144.89862,6,1
138,7185,2,8870.0,422000.0,1,257,736497,11.2,35,2.0,1.0,1.0,136.0,132.135,1980.0,23,-37.709720000000004,144.91109,2,1
144,2057,3,5454.0,970000.0,1,32,736497,13.8,148,3.0,2.0,2.0,0.0,99.0,2005.0,1,-37.93538,145.00224,5,1
144,1185,2,5454.0,805000.0,1,45,736497,13.8,148,2.0,1.0,2.0,0.0,129.83333333333334,1969.5,1,-37.93387,145.00226999999995,5,1
147,4767,2,11308.0,762000.0,1,135,736497,5.3,90,2.0,1.0,1.0,1583.0,222.33333333333331,1970.0,2,-37.81857,145.01703999999995,5,1
147,9168,1,11308.0,375000.0,1,66,736497,5.3,90,1.0,1.0,1.0,0.0,53.0,1970.0,2,-37.825379999999996,145.02546,5,1
147,2742,2,11308.0,525000.0,0,243,736497,5.3,90,2.0,1.0,1.0,0.0,94.5,1985.0,2,-37.827,145.02563,5,1
147,12643,2,11308.0,1080000.0,1,106,736497,5.3,90,2.0,2.0,2.0,6996.0,136.0,2000.0,2,-37.82712,145.02427,5,1
169,1314,2,5263.0,730000.0,3,155,736497,3.4,22,2.0,2.0,1.0,2135.0,90.0,2010.0,18,-37.795609999999996,144.93499,2,1
169,3544,1,5263.0,392000.0,3,204,736497,3.4,22,1.0,1.0,1.0,0.0,60.0,2001.0,18,-37.78993,144.92306000000005,2,1
169,11850,1,5263.0,370000.0,3,204,736497,3.4,22,1.0,1.0,1.0,0.0,190.5,2011.0,18,-37.79122,144.93175,2,1
181,11099,2,8743.0,400000.0,3,148,736497,41.0,195,2.0,1.0,1.0,196.0,208.0,2012.0,7,-38.164390000000004,145.1978,1,1
186,11179,1,4918.0,301000.0,1,76,736497,4.3,23,1.0,1.0,1.0,887.0,45.0,1972.0,16,-37.76878,144.89197,6,1
187,902,3,2397.0,960000.0,1,32,736497,11.4,162,3.0,2.0,3.0,220.0,79.0,1985.5,8,-37.90958,145.03371,5,1
189,3972,2,17496.0,740000.0,4,132,736497,0.0,0,2.0,1.0,1.0,0.0,113.0,1999.0,18,-37.81317,144.95452,2,1
193,10208,2,6162.0,525000.0,1,227,736497,20.0,154,2.0,1.0,1.0,723.0,247.0,1986.6666666666667,12,-37.991209999999995,145.06458,4,1
193,572,2,6162.0,660000.0,1,32,736497,20.0,154,2.0,1.0,1.0,101.0,300.0,1990.0,12,-37.98558,145.05966,4,1
193,262,2,6162.0,455000.0,1,32,736497,20.0,154,2.0,1.0,1.0,3160.0,287.2,1970.0,12,-37.979459999999996,145.07166999999995,4,1
202,11851,1,6232.0,222000.0,1,16,736497,6.2,29,1.0,1.0,0.0,0.0,29.0,2012.0,21,-37.77154,144.91597,6,1
205,11187,2,3650.0,470500.0,1,260,736497,21.5,155,2.0,1.0,1.0,0.0,179.33333333333334,1970.0,12,-38.00482,145.08746000000005,4,1
209,7005,2,4442.0,660000.0,1,255,736497,10.1,125,2.0,1.0,1.0,109.0,143.0,1964.0,8,-37.89578,145.06898999999999,5,1
215,3548,2,6821.0,550000.0,1,23,736497,1.8,39,2.0,1.0,1.0,0.0,347.2,1980.625,18,-37.80298,144.9568,2,1
217,328,2,11364.0,503000.0,3,106,736497,5.3,55,2.0,1.0,1.0,0.0,156.2,1970.0,6,-37.769259999999996,144.99157,2,1
218,590,3,902.0,840000.0,1,16,736497,16.7,129,3.0,1.0,1.0,390.0,118.0,1970.0,20,-37.90354,145.14394,5,1
219,10992,3,4973.0,806000.0,1,140,736497,15.4,98,3.0,1.0,2.0,319.0,194.5,1965.0,29,-37.82275,145.1764,0,1
228,11251,2,2309.0,900000.0,4,155,736497,1.8,40,2.0,2.0,1.0,2431.0,157.75,1960.0,18,-37.78212,144.95755,2,1
233,9092,2,7717.0,735000.0,1,19,736497,4.6,141,2.0,1.0,1.0,0.0,64.4,2015.0,27,-37.85127,144.99434,5,1
233,1294,1,7717.0,440000.0,3,40,736497,4.6,141,1.0,1.0,1.0,0.0,44.0,2015.0,27,-37.850120000000004,144.99225,5,1
236,7144,3,21650.0,510000.0,1,16,736497,12.0,58,3.0,1.0,1.0,178.0,100.0,2009.0,6,-37.70985,145.02073000000001,2,1
237,4781,1,14949.0,534000.0,1,260,736497,2.4,89,1.0,1.0,1.0,1347.0,95.5,2003.0,32,-37.81893,145.00631,2,1
237,7589,2,14949.0,650000.0,1,135,736497,2.4,89,2.0,2.0,1.0,2226.0,94.5,2011.0,32,-37.813,144.99303,2,1
239,7068,2,7785.0,475000.0,0,106,736497,19.9,101,2.0,1.0,2.0,750.0,108.0,1975.0,17,-37.82214000000001,145.23086999999995,0,1
241,4867,2,3619.0,602000.0,1,179,736497,19.9,101,2.0,1.0,1.0,209.0,223.5,1996.0,17,-37.79894,145.22697,0,1
248,8926,3,4497.0,760000.0,4,94,736497,15.2,151,3.0,1.0,1.0,178.0,262.85714285714283,2002.75,1,-37.96224,145.01683,5,1
253,10138,1,2417.0,322500.0,1,239,736497,5.1,5,1.0,1.0,1.0,0.0,148.57142857142856,2002.25,16,-37.80504000000001,144.88685,6,1
257,2778,3,5943.0,1250000.0,1,85,736497,1.9,163,3.0,2.0,3.0,0.0,113.0,2001.0,26,-37.83185,144.96817,5,1
259,7183,2,14887.0,771000.0,1,260,736497,2.7,106,2.0,1.0,1.0,1272.0,69.0,1996.0,27,-37.84283,145.00015,5,1
260,11310,2,8400.0,642500.0,1,85,736497,0.7,3,2.0,1.0,1.0,8888.0,77.0,1994.0,18,-37.82481,144.96669,5,1
260,9083,1,8400.0,422500.0,0,63,736497,0.7,3,1.0,1.0,1.0,3878.0,103.0,2012.0,18,-37.82548,144.96648000000005,5,1
264,4787,3,14042.0,500000.0,1,222,736497,14.0,13,3.0,1.0,1.0,388.0,95.0,1992.0,3,-37.731629999999996,144.80697,6,1
266,13152,2,13240.0,615000.0,1,260,736497,5.0,142,2.0,1.0,1.0,1123.0,84.0,1920.0,26,-37.86736,144.98391,5,1
270,6898,4,3755.0,660000.0,1,20,736497,10.5,12,4.0,2.0,2.0,283.0,117.0,2007.0,3,-37.78579000000001,144.83597,6,1
273,4786,2,5457.0,807000.0,1,260,736497,10.2,95,2.0,1.0,1.0,1501.0,84.0,1960.0,2,-37.81665,145.10043000000005,5,1
273,8864,3,5457.0,780000.0,3,161,736497,10.2,95,2.0,1.0,1.0,149.0,99.0,1980.0,2,-37.82971,145.09007,5,1
2,4497,3,3464.0,737500.0,3,28,736504,10.4,32,3.0,2.0,2.0,143.0,92.8,2012.0,21,-37.72967,144.88835,6,1
4,7280,2,3280.0,685000.0,0,85,736504,3.0,164,2.0,1.0,0.0,324.0,58.0,1930.0,26,-37.84469,144.95578,5,1
12,1276,3,6567.0,819000.0,1,155,736504,4.3,23,3.0,2.0,1.0,166.0,113.5,1945.0,21,-37.7719,144.91565,6,1
22,7168,2,7809.0,682000.0,1,260,736504,9.7,79,2.0,1.0,1.0,140.0,182.5,1970.0,2,-37.79334,145.10025,5,1
24,11453,3,3598.0,700000.0,4,161,736504,23.2,118,3.0,2.0,2.0,535.0,179.0,1963.3333333333333,17,-37.82481,145.26519,0,1
46,360,2,11918.0,520000.0,3,106,736504,5.2,44,2.0,1.0,1.0,0.0,119.33333333333334,1893.3333333333333,23,-37.75788,144.95935,2,1
58,3985,2,8920.0,555000.0,1,106,736504,7.7,92,2.0,1.0,1.0,2685.0,88.0,1920.0,2,-37.82277,145.0581,5,1
61,4732,2,6786.0,720000.0,4,155,736504,1.6,41,2.0,1.0,1.0,3481.0,148.33333333333331,1926.0,18,-37.80087,144.96622,2,1
65,6956,3,1989.0,590000.0,1,149,736504,31.2,157,3.0,1.0,1.0,179.0,388.3333333333333,1979.0,12,-38.07483,145.13133,4,1
77,248,3,5837.0,780000.0,3,32,736504,16.7,129,3.0,2.0,1.0,318.0,103.0,2000.0,20,-37.917120000000004,145.13625,4,1
109,5884,2,3040.0,885000.0,1,255,736504,1.3,1,2.0,1.0,1.0,1489.0,128.2,1983.0,18,-37.81525,144.98678,2,1
118,1338,2,9264.0,720000.0,0,245,736504,7.5,30,2.0,2.0,2.0,1523.0,106.33333333333333,2013.0,21,-37.749990000000004,144.91447,6,1
118,1619,2,9264.0,410000.0,4,139,736504,7.5,30,2.0,1.0,1.0,0.0,67.0,1965.0,21,-37.75122,144.91805,6,1
118,1786,3,9264.0,930000.0,1,28,736504,7.5,30,3.0,2.0,1.0,223.0,146.0,2002.0,21,-37.74566,144.89346,6,1
118,7060,2,9264.0,600000.0,1,16,736504,7.5,30,2.0,1.0,1.0,132.0,107.33333333333334,1991.5,21,-37.75344000000001,144.92616,6,1
124,11919,2,5825.0,700000.0,4,155,736504,2.1,51,2.0,1.0,1.0,470.0,65.0,2007.0,32,-37.79723,144.97686000000004,2,1
144,4480,2,5454.0,685000.0,3,32,736504,13.8,148,2.0,1.0,0.0,0.0,81.0,2007.0,1,-37.9392,145.00095,5,1
144,304,2,5454.0,878000.0,1,135,736504,13.8,148,2.0,1.0,1.0,128.0,97.0,1967.0,1,-37.9395,145.01344,5,1
145,451,3,2356.0,957000.0,1,32,736504,13.8,148,3.0,2.0,2.0,254.0,113.0,1994.0,1,-37.94313,145.03501,5,1
151,4840,4,2890.0,915000.0,1,146,736504,8.9,67,4.0,2.0,2.0,419.0,113.0,1955.0,0,-37.7537,145.06341,0,1
