V1_0,V1_1,V1_2,V1_3,V2,V3_0,V3_1,V3_2,V3_3,V3_4,V4_0,V4_1,V4_2,V4_3,V4_4,V4_5,V4_6,V4_7,V4_8,V4_9,V5,V6_0,V6_1,V6_2,V6_3,V6_4,V7_0,V7_1,V7_2,V7_3,V7_4,V8,V9_0,V9_1,V9_2,V9_3,V10_0,V10_1,V10_2,V11,V12_0,V12_1,V12_2,V12_3,V13,V14_0,V14_1,V14_2,V15_0,V15_1,V15_2,V16,V17_0,V17_1,V17_2,V17_3,V18,V19,V20
1,0,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4439,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,33,1,0,0,0,1,0,1,1,0,0,0,1,1,1
0,0,1,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3949,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,37,0,1,0,0,1,0,1,0,0,1,0,2,0,1
0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1459,0,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,2,0,0,0,1,43,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,882,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,4,0,0,1,0,23,0,1,0,0,1,0,2,0,0,0,1,1,0,1
1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3758,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,0,1,0,0,23,0,1,0,0,0,1,1,0,1,0,0,1,0,1
0,0,0,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1743,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,34,0,1,0,0,1,0,2,0,0,1,0,1,0,1
1,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1136,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,3,0,1,0,0,32,0,1,0,1,0,0,2,0,0,0,1,2,0,1
0,0,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1236,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,1,0,23,0,1,0,0,0,1,1,0,0,0,1,1,1,1
1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,959,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,29,0,1,0,0,1,0,1,0,0,0,1,1,0,0
0,0,0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3229,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,4,0,1,0,0,38,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6199,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,1,0,0,0,28,0,1,0,0,0,1,2,0,0,0,1,1,1,1
0,0,0,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,727,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,0,46,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1246,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,2,0,0,1,0,23,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2331,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,0,0,1,0,49,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4463,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,26,0,1,0,0,1,0,2,1,0,0,0,1,1,1
0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,776,0,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,1,2,0,0,1,0,28,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2406,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,4,0,0,1,0,23,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1,0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1239,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,1,4,0,1,0,0,61,0,1,0,1,0,0,1,0,0,0,1,1,0,1
0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3399,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,3,0,0,0,1,37,0,1,0,0,1,0,1,1,0,0,0,1,0,1
0,0,1,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2247,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,36,0,0,1,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1766,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,21,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2473,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,1,0,0,0,1,25,0,1,0,0,1,0,1,0,1,0,0,1,0,1
0,0,0,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1542,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,4,0,0,0,1,36,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3850,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,1,27,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3650,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,22,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3446,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,2,0,0,0,1,42,0,1,0,0,1,0,1,0,0,0,1,2,0,1
1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3001,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,4,0,0,1,0,40,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3079,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,1,4,0,0,1,0,36,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6070,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,0,0,1,33,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2146,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,2,0,0,0,1,1,0,1
0,0,0,1,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13756,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,4,0,1,0,0,63,1,0,0,1,0,0,1,1,0,0,0,1,1,1
1,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14782,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,4,0,1,0,0,60,1,0,0,1,0,0,2,1,0,0,0,1,1,1
0,1,0,0,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7685,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,4,0,0,0,1,37,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2320,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,3,0,0,1,0,34,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,846,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,1,0,0,36,0,1,0,1,0,0,1,0,0,0,1,1,0,1
1,0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14318,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,2,0,1,0,0,57,0,1,0,1,0,0,1,1,0,0,0,1,1,1
0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,362,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,4,0,0,0,1,52,0,1,0,0,1,0,2,0,0,1,0,1,0,1
0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2212,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,4,0,0,0,1,39,0,1,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12976,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,4,0,1,0,0,38,0,1,0,1,0,0,1,1,0,0,0,1,1,1
0,0,0,1,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1283,0,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,1,4,1,0,0,0,25,0,1,0,0,0,1,1,0,0,0,1,1,0,1
0,0,1,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1330,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,26,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4272,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,1,0,0,0,26,0,1,0,0,1,0,2,0,0,1,0,1,0,1
0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2238,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,25,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1126,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,1,2,0,0,1,0,21,0,1,0,0,0,1,1,0,0,0,1,1,1,1
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7374,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,4,1,0,0,0,40,0,0,1,0,1,0,2,1,0,0,0,1,1,1
1,0,0,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2326,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,4,0,0,0,1,27,1,0,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1449,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,1,27,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1820,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,30,0,1,0,0,1,0,1,1,0,0,0,1,1,1
1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,983,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0,0,1,0,19,0,1,0,0,0,1,1,0,0,1,0,1,0,1
0,1,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3249,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,4,0,1,0,0,39,1,0,0,1,0,0,1,1,0,0,0,2,1,1
0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1957,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,31,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2406,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,3,0,0,0,1,31,0,1,0,0,1,0,1,1,0,0,0,1,0,1
1,0,0,0,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11760,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,3,0,1,0,0,32,0,1,0,0,0,1,1,0,0,0,1,1,1,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2578,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,4,0,1,0,0,55,0,1,0,1,0,0,1,1,0,0,0,1,0,1
0,1,0,0,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2348,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,2,1,0,0,0,46,0,1,0,0,1,0,2,0,0,0,1,1,1,1
1,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1223,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,46,0,1,0,0,0,1,2,0,0,0,1,1,0,1
0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1516,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,0,43,0,1,0,0,1,0,2,0,0,1,0,1,0,1
0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1473,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,4,0,0,1,0,39,0,1,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,1,0,28,1,0,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8648,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,2,0,0,0,1,27,1,0,0,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,802,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,27,0,1,0,0,1,0,2,0,0,1,0,1,0,1
1,0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2899,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,43,0,1,0,0,1,0,1,0,0,0,1,2,0,1
1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2039,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,22,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2197,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,4,0,0,0,1,43,0,1,0,0,1,0,2,0,0,0,1,2,1,1
0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1053,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,2,0,0,1,0,27,0,1,0,0,1,0,1,0,0,0,1,1,0,0
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3235,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,2,0,0,0,1,26,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,0,1,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,939,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,1,2,0,0,1,0,28,0,1,0,0,1,0,3,0,0,0,1,1,1,1
1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1967,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,4,0,0,0,1,20,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7253,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,1,35,0,1,0,0,1,0,2,1,0,0,0,1,1,1
0,0,0,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2292,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,2,0,0,0,1,42,0,0,1,0,1,0,2,1,0,0,0,1,1,1
0,0,0,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1597,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,2,0,1,0,0,40,0,1,0,0,0,1,1,0,0,1,0,2,0,0
0,1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1381,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,1,2,1,0,0,0,35,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5842,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,2,1,0,0,0,35,0,1,0,0,1,0,2,0,0,0,1,2,1,1
0,1,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2579,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,33,0,1,0,0,1,0,1,0,0,1,0,2,0,1
0,1,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8471,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,23,0,1,0,0,0,1,2,0,0,0,1,1,1,1
0,0,0,1,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2782,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,31,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1,0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1042,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,1,2,1,0,0,0,33,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3186,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,1,20,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2028,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,30,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,958,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,3,0,0,1,0,47,0,1,0,0,1,0,2,0,0,1,0,2,0,1
0,0,0,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1591,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,3,0,0,1,0,34,0,1,0,0,1,0,2,1,0,0,0,1,0,1
1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2762,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,25,1,0,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2779,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,1,21,0,1,0,0,0,1,1,0,0,0,1,1,1,1
0,0,0,1,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2743,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,2,0,0,0,1,29,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1149,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,3,0,0,1,0,46,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1313,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,4,0,0,0,1,20,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1190,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,4,0,1,0,0,55,0,1,0,1,0,0,3,0,1,0,0,2,0,1
0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3448,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,0,0,1,0,74,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11328,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,0,1,29,1,0,0,0,1,0,2,1,0,0,0,1,1,1
0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1872,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,4,0,1,0,0,36,0,1,0,1,0,0,3,1,0,0,0,1,1,1
0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2058,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,1,0,33,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2136,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,1,0,25,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1484,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,25,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,660,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,4,0,0,1,0,23,0,1,0,0,0,1,1,0,0,1,0,1,0,1
0,0,0,1,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1287,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,4,0,0,1,0,37,0,1,0,0,1,0,2,0,0,0,1,1,1,1
0,1,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3394,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,4,0,0,0,1,65,0,1,0,0,1,0,2,0,1,0,0,1,0,1
0,0,1,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,609,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,1,0,0,1,0,26,0,1,0,0,1,0,1,0,1,0,0,1,0,1
0,0,0,1,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1884,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,39,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,1,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1620,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,30,0,1,0,0,1,0,1,0,0,0,1,1,0,1
1,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2629,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,3,0,0,0,1,29,1,0,0,0,1,0,2,0,0,0,1,1,1,1
0,0,0,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,719,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,41,1,0,0,0,1,0,1,0,0,1,0,2,0,1
1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5096,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,1,30,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,0,0,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1244,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,4,1,0,0,0,41,0,1,0,0,0,1,2,0,0,1,0,1,0,1
0,1,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1842,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,4,0,0,0,1,34,0,1,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2576,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,1,0,35,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1424,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,4,0,0,1,0,55,0,1,0,0,1,0,1,1,0,0,0,1,1,1
1,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1512,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,1,3,1,0,0,0,61,0,0,1,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11054,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,1,30,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,518,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,0,29,0,1,0,0,1,0,1,0,0,0,1,1,0,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2759,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,4,1,0,0,0,34,0,1,0,0,1,0,2,0,0,0,1,1,0,1
0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2670,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,4,0,0,0,1,35,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4817,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,3,1,0,0,0,31,0,1,0,0,1,0,1,0,0,0,1,1,1,1
0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2679,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,1,0,1,0,0,29,0,1,0,0,1,0,1,1,0,0,0,1,1,1
0,1,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3905,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,1,0,36,0,1,0,0,0,1,2,0,0,0,1,2,0,1
0,1,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3386,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,1,0,0,35,0,1,0,1,0,0,1,0,0,0,1,1,1,1
