age,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,contact_cellular,contact_telephone,contact_unknown,day,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,duration,campaign,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,384,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,30,7,-1,0,0,0,0,1,0
47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,94,1,0,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,9,19,-1,0,0,0,0,1,0
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1471,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,331,2,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,937,1,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,66,1,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,500,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,26,6,-1,0,0,0,0,1,0
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,266,3,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,365,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,168,2,-1,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,34,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,316,1,-1,0,0,0,0,1,0
79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,429,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1006,2,-1,0,0,0,0,1,1
53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6839,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,77,1,-1,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,622,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,467,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,494,2,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1876,0,1,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,269,1,-1,0,0,0,0,1,0
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1847,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,543,3,321,6,1,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,247,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,268,6,-1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,897,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,397,1,-1,0,0,0,0,1,1
57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4664,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,22,4,114,1,1,0,0,0,0
51,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1291,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,51,2,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,208,1,105,2,0,0,1,0,0
49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-471,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,77,3,185,7,1,0,0,0,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1160,1,1,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,450,2,-1,0,0,0,0,1,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,201,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,342,3,332,1,0,1,0,0,0
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,452,0,0,1,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,181,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,382,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,294,1,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2033,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,123,1,186,4,1,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,172,1,-1,0,0,0,0,1,0
56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,789,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1022,1,360,2,1,0,0,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,142,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,123,1,360,3,0,1,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,645,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,420,1,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,897,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,119,2,280,2,1,0,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103,1,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,153,1,-1,0,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,847,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,85,2,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,260,3,95,3,0,0,1,0,1
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,517,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,528,1,-1,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1308,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,361,1,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66,1,1,1,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,59,4,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,361,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,86,7,-1,0,0,0,0,1,0
42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,66,1,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,139,1,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,219,4,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,180,1,0,0,1,0,15,0,0,0,0,0,0,0,0,1,0,0,0,45,2,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,279,1,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,168,4,-1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,268,1,261,5,0,1,0,0,1
40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1416,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,210,2,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,465,1,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,160,1,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,998,1,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,1044,2,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,550,0,1,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,601,1,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1285,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,89,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4908,0,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,491,2,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,336,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,139,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,131,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,267,3,-1,0,0,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,348,0,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,88,3,-1,0,0,0,0,1,0
25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,453,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,134,1,-1,0,0,0,0,1,0
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1102,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,126,2,-1,0,0,0,0,1,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,926,1,1,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,191,1,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,502,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,267,4,270,3,0,1,0,0,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8669,1,0,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,5,3,150,6,1,0,0,0,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,316,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,560,2,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9324,1,0,1,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,138,8,-1,0,0,0,0,1,0
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,188,4,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72,1,1,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,262,2,352,2,1,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,61,0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,836,3,-1,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,173,0,0,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,150,4,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,-162,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,44,2,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47,0,1,1,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,11,17,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1983,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,123,1,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,326,1,1,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,150,2,-1,0,0,0,0,1,0
60,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2552,0,1,1,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,255,2,2,4,0,1,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1283,0,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,92,5,-1,0,0,0,0,1,0
65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2179,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,112,7,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1047,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,554,1,-1,0,0,0,0,1,1
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,36,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,109,2,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-308,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,781,1,-1,0,0,0,0,1,1
26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1177,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,116,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2077,1,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,363,1,173,24,0,1,0,0,0
52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,82,2,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,167,3,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7735,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,220,1,190,1,1,0,0,0,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1922,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,546,1,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,153,0,0,1,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,1124,2,-1,0,0,0,0,1,1
26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2770,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,141,1,-1,0,0,0,0,1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,139,0,0,1,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,188,1,161,2,0,1,0,0,0
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,107,4,371,3,1,0,0,0,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,178,1,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,320,4,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,444,1,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,244,3,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,209,1,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,319,2,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3096,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,147,2,-1,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5320,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,114,6,467,5,0,1,0,0,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4885,1,1,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,400,2,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,79,3,-1,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5462,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,29,4,-1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6767,1,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,97,2,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2974,1,0,0,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,187,5,-1,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,427,0,0,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,201,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8876,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,280,1,75,1,1,0,0,0,0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,146,0,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,150,1,-1,0,0,0,0,1,0
59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,319,0,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,129,1,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,304,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,516,1,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,389,1,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,127,2,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,766,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,174,2,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,82,5,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3107,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1516,2,-1,0,0,0,0,1,0
59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,174,1,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,204,1,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-305,0,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,109,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,670,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,378,1,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6164,1,0,0,0,1,27,0,0,0,0,0,0,0,0,1,0,0,0,152,11,-1,0,0,0,0,1,0
71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2850,0,0,1,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,185,1,-1,0,0,0,0,1,1
30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,79,1,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,317,1,-1,0,0,0,0,1,0
24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,110,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,27,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5039,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,205,6,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,360,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,46,1,182,2,1,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,199,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,978,2,189,1,0,1,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,238,1,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,45,5,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5092,1,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,145,6,-1,0,0,0,0,1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1088,1,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,138,1,-1,0,0,0,0,1,0
42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,221,1,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,720,2,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,889,0,1,0,0,1,18,0,0,0,0,0,0,1,0,0,0,0,0,362,1,-1,0,0,0,0,1,0
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,750,1,0,1,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,90,6,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,214,1,-1,0,0,0,0,1,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1291,1,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,142,3,259,17,1,0,0,0,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1844,1,0,0,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,241,3,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89,1,1,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,148,6,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4280,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,0,227,6,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,126,2,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,625,1,0,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,410,1,-1,0,0,0,0,1,0
55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,574,1,0,1,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,243,2,-1,0,0,0,0,1,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,320,1,0,0,0,1,30,0,0,0,0,0,0,0,0,1,0,0,0,171,2,-1,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,468,1,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,147,1,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,440,1,0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,91,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,332,1,183,1,1,0,0,0,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5706,1,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,471,2,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7780,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,364,1,355,1,0,1,0,0,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-559,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,98,1,167,2,1,0,0,0,0
25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16874,1,1,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,117,2,-1,0,0,0,0,1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1987,0,0,0,1,0,14,0,0,0,0,0,1,0,0,0,0,0,0,185,4,-1,0,0,0,0,1,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98,1,0,0,1,0,15,0,0,0,0,0,0,0,0,1,0,0,0,59,3,367,1,0,1,0,0,0
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,642,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,147,3,-1,0,0,0,0,1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,526,1,1,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,553,2,-1,0,0,0,0,1,0
